date,key_change,taux,x_vers_euro
2012-12-13,USD,1.3077,0.7647013841095052
2012-12-13,JPY,109.18,0.009159186664224217
2012-12-12,USD,1.304,0.7668711656441718
2012-12-12,JPY,108.12,0.00924898261191269
2012-12-11,USD,1.2993,0.7696451935657662
2012-12-11,JPY,107.11,0.009336196433572962
2012-12-10,USD,1.293,0.7733952049497294
2012-12-10,JPY,106.23,0.009413536665725312
2012-12-07,USD,1.2905,0.7748934521503293
2012-12-07,JPY,106.19,0.009417082587814296
2012-12-06,USD,1.3072,0.7649938800489596
2012-12-06,JPY,107.66,0.009288500835965075
2012-12-05,USD,1.3065,0.7654037504783774
2012-12-05,JPY,107.31,0.009318796011555306
2012-12-04,USD,1.3092,0.7638252367858235
2012-12-04,JPY,107.28,0.009321401938851602
2012-12-03,USD,1.3057,0.765872711955273
2012-12-03,JPY,107.36,0.009314456035767511
2012-11-30,USD,1.2986,0.7700600646850454
2012-11-30,JPY,107.37,0.009313588525658936
2012-11-29,USD,1.2994,0.7695859627520394
2012-11-29,JPY,106.72,0.009370314842578711
2012-11-28,USD,1.2891,0.7757350089209527
2012-11-28,JPY,105.44,0.009484066767830045
2012-11-27,USD,1.2961,0.7715454054471106
2012-11-27,JPY,106.46,0.00939319932368965
2012-11-26,USD,1.2964,0.771366862079605
2012-11-26,JPY,106.47,0.009392317084624777
2012-11-23,USD,1.2909,0.7746533426291735
2012-11-23,JPY,106.19,0.009417082587814296
2012-11-22,USD,1.2893,0.7756146746296441
2012-11-22,JPY,106.42,0.009396729937981583
2012-11-21,USD,1.2805,0.7809449433814917
2012-11-21,JPY,105.49,0.009479571523367144
2012-11-20,USD,1.2809,0.7807010695604654
2012-11-20,JPY,104.39,0.009579461634256155
2012-11-19,USD,1.2762,0.7835762419683435
2012-11-19,JPY,103.6,0.009652509652509652
2012-11-16,USD,1.2745,0.7846214201647705
2012-11-16,JPY,103.44,0.009667440061871617
2012-11-15,USD,1.2756,0.7839448102853559
2012-11-15,JPY,103.66,0.009646922631680495
2012-11-14,USD,1.2726,0.7857928650007858
2012-11-14,JPY,102.0,0.00980392156862745
2012-11-13,USD,1.2696,0.7876496534341525
2012-11-13,JPY,100.93,0.009907856930545923
2012-11-12,USD,1.2735,0.7852375343541421
2012-11-12,JPY,101.13,0.009888262632255514
2012-11-09,USD,1.2694,0.7877737513786041
2012-11-09,JPY,100.44,0.009956192751891677
2012-11-08,USD,1.2736,0.7851758793969849
2012-11-08,JPY,101.74,0.009828975820719482
2012-11-07,USD,1.2746,0.7845598619174643
2012-11-07,JPY,102.11,0.009793360101850945
2012-11-06,USD,1.28,0.78125
2012-11-06,JPY,102.6,0.009746588693957116
2012-11-05,USD,1.2777,0.7826563356030367
2012-11-05,JPY,102.6,0.009746588693957116
2012-11-02,USD,1.285,0.7782101167315175
2012-11-02,JPY,103.55,0.009657170449058426
2012-11-01,USD,1.2975,0.770712909441233
2012-11-01,JPY,103.82,0.009632055480639569
2012-10-31,USD,1.2993,0.7696451935657662
2012-10-31,JPY,103.78,0.009635767970707265
2012-10-30,USD,1.2962,0.7714858818083629
2012-10-30,JPY,103.0,0.009708737864077669
2012-10-29,USD,1.2898,0.7753140021708792
2012-10-29,JPY,102.69,0.009738046547862499
2012-10-26,USD,1.2908,0.7747133560582585
2012-10-26,JPY,103.15,0.009694619486185167
2012-10-25,USD,1.2993,0.7696451935657662
2012-10-25,JPY,104.15,0.009601536245799328
2012-10-24,USD,1.2942,0.7726781023025807
2012-10-24,JPY,103.33,0.009677731539727088
2012-10-23,USD,1.3005,0.7689350249903883
2012-10-23,JPY,103.84,0.00963020030816641
2012-10-22,USD,1.3063,0.7655209369976269
2012-10-22,JPY,104.27,0.009590486237652249
2012-10-19,USD,1.3035,0.7671653241273494
2012-10-19,JPY,103.27,0.009683354313934347
2012-10-18,USD,1.3118,0.7623113279463333
2012-10-18,JPY,104.01,0.009614460148062685
2012-10-17,USD,1.312,0.7621951219512195
2012-10-17,JPY,103.23,0.00968710646130001
2012-10-16,USD,1.3046,0.7665184730952016
2012-10-16,JPY,102.94,0.009714396735962697
2012-10-15,USD,1.2971,0.7709505820676895
2012-10-15,JPY,102.1,0.009794319294809012
2012-10-12,USD,1.297,0.7710100231303008
2012-10-12,JPY,101.7,0.00983284169124877
2012-10-11,USD,1.2918,0.7741136398823347
2012-10-11,JPY,101.26,0.009875567845151095
2012-10-10,USD,1.2889,0.7758553805570642
2012-10-10,JPY,100.94,0.009906875371507827
2012-10-09,USD,1.2953,0.7720219254226821
2012-10-09,JPY,101.35,0.00986679822397632
2012-10-08,USD,1.2958,0.7717240314863405
2012-10-08,JPY,101.45,0.009857072449482503
2012-10-05,USD,1.3002,0.7691124442393478
2012-10-05,JPY,102.02,0.009801999607920017
2012-10-04,USD,1.2951,0.7721411474017451
2012-10-04,JPY,101.88,0.009815469179426778
2012-10-03,USD,1.2904,0.7749535027898327
2012-10-03,JPY,101.1,0.009891196834817014
2012-10-02,USD,1.293,0.7733952049497294
2012-10-02,JPY,101.02,0.009899029895070284
2012-10-01,USD,1.2877,0.7765783955890346
2012-10-01,JPY,100.42,0.00995817566221868
2012-09-28,USD,1.293,0.7733952049497294
2012-09-28,JPY,100.37,0.009963136395337252
2012-09-27,USD,1.2874,0.7767593599502873
2012-09-27,JPY,99.98,0.010002000400080016
2012-09-26,USD,1.2845,0.7785130400934216
2012-09-26,JPY,99.82,0.010018032458425166
2012-09-25,USD,1.2932,0.7732755954222086
2012-09-25,JPY,100.57,0.009943323058566173
2012-09-24,USD,1.2916,0.774233508826262
2012-09-24,JPY,100.79,0.009921619208254786
2012-09-21,USD,1.2988,0.769941484447182
2012-09-21,JPY,101.58,0.009844457570387872
2012-09-20,USD,1.2954,0.771962328238382
2012-09-20,JPY,101.21,0.009880446596186148
2012-09-19,USD,1.3002,0.7691124442393478
2012-09-19,JPY,102.38,0.009767532721234616
2012-09-18,USD,1.3054,0.7660487206986365
2012-09-18,JPY,102.64,0.009742790335151987
2012-09-17,USD,1.3086,0.7641754546843955
2012-09-17,JPY,102.61,0.009745638826625085
2012-09-14,USD,1.3095,0.7636502481863306
2012-09-14,JPY,102.24,0.009780907668231613
2012-09-13,USD,1.291,0.774593338497289
2012-09-13,JPY,100.24,0.009976057462090982
2012-09-12,USD,1.2896,0.7754342431761786
2012-09-12,JPY,100.45,0.009955201592832254
2012-09-11,USD,1.2787,0.7820442637053258
2012-09-11,JPY,99.7,0.010030090270812437
2012-09-10,USD,1.2776,0.7827175954915466
2012-09-10,JPY,99.98,0.010002000400080016
2012-09-07,USD,1.2706,0.7870297497245397
2012-09-07,JPY,100.26,0.00997406742469579
2012-09-06,USD,1.2638,0.7912644405760405
2012-09-06,JPY,99.36,0.010064412238325281
2012-09-05,USD,1.2578,0.7950389569088885
2012-09-05,JPY,98.67,0.010134792743488396
2012-09-04,USD,1.2579,0.7949757532395262
2012-09-04,JPY,98.58,0.010144045445323595
2012-09-03,USD,1.2568,0.795671546785487
2012-09-03,JPY,98.43,0.01015950421619425
2012-08-31,USD,1.2611,0.7929585282689715
2012-08-31,JPY,98.96,0.010105092966855295
2012-08-30,USD,1.2544,0.7971938775510204
2012-08-30,JPY,98.63,0.01013890297069857
2012-08-29,USD,1.2545,0.7971303308090874
2012-08-29,JPY,98.63,0.01013890297069857
2012-08-28,USD,1.2548,0.7969397513547977
2012-08-28,JPY,98.59,0.01014301653311695
2012-08-27,USD,1.253,0.7980845969672786
2012-08-27,JPY,98.71,0.010130685847431872
2012-08-24,USD,1.2507,0.7995522507395859
2012-08-24,JPY,98.16,0.010187449062754686
2012-08-23,USD,1.2552,0.7966857871255576
2012-08-23,JPY,98.68,0.010133765707336847
2012-08-22,USD,1.2448,0.8033419023136248
2012-08-22,JPY,98.65,0.01013684744044602
2012-08-21,USD,1.2428,0.804634695848085
2012-08-21,JPY,98.81,0.010120433154539013
2012-08-20,USD,1.23,0.8130081300813008
2012-08-20,JPY,97.82,0.010222858311183807
2012-08-17,USD,1.2337,0.8105698305909054
2012-08-17,JPY,97.97,0.010207206287639074
2012-08-16,USD,1.2279,0.8143985666585227
2012-08-16,JPY,97.38,0.010269049086054631
2012-08-15,USD,1.2276,0.8145975887911372
2012-08-15,JPY,96.98,0.010311404413281088
2012-08-14,USD,1.2352,0.8095854922279793
2012-08-14,JPY,97.14,0.010294420424130122
2012-08-13,USD,1.2339,0.8104384471999352
2012-08-13,JPY,96.61,0.010350895352447986
2012-08-10,USD,1.2262,0.8155276463872125
2012-08-10,JPY,96.12,0.010403662089055347
2012-08-09,USD,1.2301,0.8129420372327453
2012-08-09,JPY,96.53,0.010359473738734071
2012-08-08,USD,1.2336,0.8106355382619974
2012-08-08,JPY,96.68,0.01034340091021928
2012-08-07,USD,1.2436,0.8041170794467675
2012-08-07,JPY,97.58,0.010248001639680263
2012-08-06,USD,1.2379,0.8078196946441554
2012-08-06,JPY,96.99,0.010310341272296113
2012-08-03,USD,1.2245,0.8166598611678236
2012-08-03,JPY,95.85,0.010432968179447054
2012-08-02,USD,1.2346,0.8099789405475458
2012-08-02,JPY,96.64,0.010347682119205299
2012-08-01,USD,1.2298,0.813140348024069
2012-08-01,JPY,96.2,0.010395010395010394
2012-07-31,USD,1.2284,0.8140670791273201
2012-07-31,JPY,96.03,0.010413412475268145
2012-07-30,USD,1.2246,0.8165931732810714
2012-07-30,JPY,95.78,0.01044059302568386
2012-07-27,USD,1.2317,0.8118860112040269
2012-07-27,JPY,96.29,0.010385294423096894
2012-07-26,USD,1.226,0.8156606851549756
2012-07-26,JPY,95.79,0.010439503079653408
2012-07-25,USD,1.2134,0.8241305422778968
2012-07-25,JPY,94.97,0.010529640939243972
2012-07-24,USD,1.2089,0.8271982794275787
2012-07-24,JPY,94.63,0.010567473317129875
2012-07-23,USD,1.2105,0.8261049153242462
2012-07-23,JPY,94.72,0.010557432432432432
2012-07-20,USD,1.22,0.819672131147541
2012-07-20,JPY,95.86,0.010431879824744418
2012-07-19,USD,1.2287,0.813868316106454
2012-07-19,JPY,96.51,0.010361620557455185
2012-07-18,USD,1.2234,0.8173941474579042
2012-07-18,JPY,96.63,0.010348752975266481
2012-07-17,USD,1.2281,0.814265939255761
2012-07-17,JPY,97.14,0.010294420424130122
2012-07-16,USD,1.2177,0.8212203334154554
2012-07-16,JPY,96.25,0.01038961038961039
2012-07-13,USD,1.2185,0.8206811653672549
2012-07-13,JPY,96.6,0.010351966873706004
2012-07-12,USD,1.2178,0.8211528986697323
2012-07-12,JPY,96.63,0.010348752975266481
2012-07-11,USD,1.226,0.8156606851549756
2012-07-11,JPY,97.14,0.010294420424130122
2012-07-10,USD,1.2285,0.814000814000814
2012-07-10,JPY,97.64,0.010241704219582138
2012-07-09,USD,1.2293,0.8134710811030668
2012-07-09,JPY,97.81,0.010223903486351089
2012-07-06,USD,1.2377,0.8079502302658156
2012-07-06,JPY,98.87,0.010114291493880854
2012-07-05,USD,1.2426,0.8047642040882022
2012-07-05,JPY,99.14,0.010086746015735323
2012-07-04,USD,1.256,0.7961783439490446
2012-07-04,JPY,100.28,0.00997207818109294
2012-07-03,USD,1.2575,0.7952286282306162
2012-07-03,JPY,100.26,0.00997406742469579
2012-07-02,USD,1.2593,0.7940919558484872
2012-07-02,JPY,100.51,0.009949258780220873
2012-06-29,USD,1.259,0.7942811755361399
2012-06-29,JPY,100.13,0.009987016878058525
2012-06-28,USD,1.2418,0.8052826542116283
2012-06-28,JPY,98.6,0.010141987829614604
2012-06-27,USD,1.2478,0.8014104824491104
2012-06-27,JPY,99.49,0.010051261433309882
2012-06-26,USD,1.2475,0.8016032064128256
2012-06-26,JPY,98.97,0.01010407194099222
2012-06-25,USD,1.2488,0.800768737988469
2012-06-25,JPY,99.57,0.010043185698503565
2012-06-22,USD,1.2539,0.7975117632985086
2012-06-22,JPY,100.68,0.009932459276916964
2012-06-21,USD,1.267,0.7892659826361484
2012-06-21,JPY,101.46,0.009856100926473488
2012-06-20,USD,1.2704,0.7871536523929471
2012-06-20,JPY,100.24,0.009976057462090982
2012-06-19,USD,1.2619,0.7924558205880022
2012-06-19,JPY,99.57,0.010043185698503565
2012-06-18,USD,1.2618,0.7925186241876684
2012-06-18,JPY,99.75,0.010025062656641603
2012-06-15,USD,1.2596,0.7939028262940616
2012-06-15,JPY,99.24,0.01007658202337767
2012-06-14,USD,1.2551,0.7967492630069316
2012-06-14,JPY,99.51,0.010049241282283187
2012-06-13,USD,1.2534,0.7978299026647518
2012-06-13,JPY,99.8,0.01002004008016032
2012-06-12,USD,1.2492,0.8005123278898495
2012-06-12,JPY,99.4,0.01006036217303823
2012-06-11,USD,1.2544,0.7971938775510204
2012-06-11,JPY,99.6,0.010040160642570281
2012-06-08,USD,1.2468,0.8020532563362208
2012-06-08,JPY,98.9,0.010111223458038422
2012-06-07,USD,1.2595,0.7939658594680429
2012-06-07,JPY,100.08,0.009992006394884094
2012-06-06,USD,1.2485,0.8009611533840609
2012-06-06,JPY,98.82,0.010119409026512852
2012-06-05,USD,1.2429,0.8045699573577924
2012-06-05,JPY,97.25,0.010282776349614395
2012-06-04,USD,1.2437,0.804052424218059
2012-06-04,JPY,97.16,0.01029230135858378
2012-06-01,USD,1.2322,0.8115565654926149
2012-06-01,JPY,96.25,0.01038961038961039
2012-05-31,USD,1.2403,0.8062565508344756
2012-05-31,JPY,97.66,0.010239606799098916
2012-05-30,USD,1.2438,0.8039877793857533
2012-05-30,JPY,98.38,0.010164667615368978
2012-05-29,USD,1.2523,0.7985307035055498
2012-05-29,JPY,99.64,0.010036130068245684
2012-05-28,USD,1.2566,0.7957981855801369
2012-05-28,JPY,99.75,0.010025062656641603
2012-05-25,USD,1.2546,0.7970667941973538
2012-05-25,JPY,99.8,0.01002004008016032
2012-05-24,USD,1.2557,0.7963685593692761
2012-05-24,JPY,99.75,0.010025062656641603
2012-05-23,USD,1.2659,0.7899518129394106
2012-05-23,JPY,100.59,0.009941346058256287
2012-05-22,USD,1.2768,0.7832080200501254
2012-05-22,JPY,101.99,0.009804882831650163
2012-05-21,USD,1.275,0.7843137254901962
2012-05-21,JPY,101.06,0.009895111814763506
2012-05-18,USD,1.2721,0.7861017215627703
2012-05-18,JPY,100.95,0.009905894006934125
2012-05-17,USD,1.2682,0.7885191610156127
2012-05-17,JPY,101.77,0.009826078412105728
2012-05-16,USD,1.2738,0.7850525985241011
2012-05-16,JPY,102.53,0.009753242953281966
2012-05-15,USD,1.2843,0.7786342754808067
2012-05-15,JPY,102.65,0.00974184120798831
2012-05-14,USD,1.2863,0.7774236181295188
2012-05-14,JPY,102.64,0.009742790335151987
2012-05-11,USD,1.2944,0.7725587144622992
2012-05-11,JPY,103.48,0.009663703131039814
2012-05-10,USD,1.2961,0.7715454054471106
2012-05-10,JPY,103.31,0.009679605072113058
2012-05-09,USD,1.295,0.7722007722007722
2012-05-09,JPY,102.99,0.009709680551509855
2012-05-08,USD,1.3025,0.7677543186180422
2012-05-08,JPY,104.01,0.009614460148062685
2012-05-07,USD,1.3033,0.7672830507174098
2012-05-07,JPY,104.19,0.009597850081581726
2012-05-04,USD,1.3132,0.7614986293024673
2012-05-04,JPY,105.41,0.00948676596148373
2012-05-03,USD,1.3123,0.7620208793720947
2012-05-03,JPY,105.49,0.009479571523367144
2012-05-02,USD,1.3131,0.7615566217348261
2012-05-02,JPY,105.31,0.009495774380400722
2012-04-30,USD,1.3214,0.7567731194187983
2012-04-30,JPY,105.85,0.00944733112895607
2012-04-27,USD,1.3229,0.7559150351500492
2012-04-27,JPY,106.75,0.00936768149882904
2012-04-26,USD,1.3215,0.7567158531971245
2012-04-26,JPY,106.96,0.009349289454001496
2012-04-25,USD,1.3206,0.7572315614114796
2012-04-25,JPY,107.35,0.009315323707498836
2012-04-24,USD,1.3161,0.7598206823189727
2012-04-24,JPY,106.87,0.009357162908206231
2012-04-23,USD,1.3131,0.7615566217348261
2012-04-23,JPY,106.51,0.009388789784996713
2012-04-20,USD,1.3192,0.7580351728320195
2012-04-20,JPY,107.81,0.009275577404693442
2012-04-19,USD,1.3086,0.7641754546843955
2012-04-19,JPY,106.92,0.009352787130564907
2012-04-18,USD,1.3093,0.7637668983426259
2012-04-18,JPY,106.64,0.009377344336084021
2012-04-17,USD,1.3132,0.7614986293024673
2012-04-17,JPY,105.96,0.009437523593808984
2012-04-16,USD,1.3024,0.7678132678132679
2012-04-16,JPY,105.18,0.009507510933637574
2012-04-13,USD,1.3148,0.76057195010648
2012-04-13,JPY,106.49,0.009390553103577802
2012-04-12,USD,1.3153,0.7602828252109786
2012-04-12,JPY,106.54,0.009386146048432513
2012-04-11,USD,1.3131,0.7615566217348261
2012-04-11,JPY,106.18,0.009417969485778865
2012-04-10,USD,1.3114,0.7625438462711607
2012-04-10,JPY,106.48,0.009391435011269721
2012-04-05,USD,1.3068,0.7652280379553107
2012-04-05,JPY,107.06,0.009340556697179151
2012-04-04,USD,1.3142,0.7609191903819814
2012-04-04,JPY,108.22,0.009240436148586214
2012-04-03,USD,1.3315,0.7510326699211416
2012-04-03,JPY,109.3,0.009149130832570906
2012-04-02,USD,1.3319,0.7508071176514753
2012-04-02,JPY,109.95,0.009095043201455207
2012-03-30,USD,1.3356,0.7487271638215035
2012-03-30,JPY,109.56,0.009127418765972983
2012-03-29,USD,1.3272,0.7534659433393611
2012-03-29,JPY,109.21,0.009156670634557275
2012-03-28,USD,1.3337,0.7497938067031565
2012-03-28,JPY,110.74,0.009030160736861116
2012-03-27,USD,1.3333,0.7500187504687618
2012-03-27,JPY,110.57,0.009044044496698924
2012-03-26,USD,1.3276,0.7532389273877674
2012-03-26,JPY,109.82,0.009105809506465124
2012-03-23,USD,1.3242,0.7551729346020238
2012-03-23,JPY,109.1,0.00916590284142988
2012-03-22,USD,1.3167,0.75947444368497
2012-03-22,JPY,109.4,0.009140767824497258
2012-03-21,USD,1.3225,0.7561436672967864
2012-03-21,JPY,111.11,0.00900009000090001
2012-03-20,USD,1.3198,0.7576905591756327
2012-03-20,JPY,110.48,0.009051412020275162
2012-03-19,USD,1.315,0.7604562737642586
2012-03-19,JPY,109.73,0.009113278046113187
2012-03-16,USD,1.3116,0.7624275693809087
2012-03-16,JPY,109.81,0.009106638739641197
2012-03-15,USD,1.3057,0.765872711955273
2012-03-15,JPY,108.82,0.009189487226612756
2012-03-14,USD,1.3062,0.7655795437145919
2012-03-14,JPY,109.16,0.009160864785635764
2012-03-13,USD,1.3057,0.765872711955273
2012-03-13,JPY,108.03,0.009256687957048967
2012-03-12,USD,1.3119,0.7622532205198567
2012-03-12,JPY,107.79,0.009277298450691158
2012-03-09,USD,1.3191,0.7580926389204761
2012-03-09,JPY,107.93,0.00926526452330214
2012-03-08,USD,1.3242,0.7551729346020238
2012-03-08,JPY,108.18,0.009243852837862821
2012-03-07,USD,1.312,0.7621951219512195
2012-03-07,JPY,105.95,0.009438414346389807
2012-03-06,USD,1.3153,0.7602828252109786
2012-03-06,JPY,106.66,0.009375585974123383
2012-03-05,USD,1.322,0.75642965204236
2012-03-05,JPY,107.54,0.009298865538404314
2012-03-02,USD,1.3217,0.7566013467503971
2012-03-02,JPY,107.74,0.009281603861147207
2012-03-01,USD,1.3312,0.7512019230769231
2012-03-01,JPY,107.95,0.009263547938860583
2012-02-29,USD,1.3443,0.7438815740534107
2012-02-29,JPY,107.92,0.009266123054114159
2012-02-28,USD,1.3454,0.7432733759476736
2012-02-28,JPY,108.39,0.009225943352707815
2012-02-27,USD,1.3388,0.7469375560203168
2012-02-27,JPY,107.81,0.009275577404693442
2012-02-24,USD,1.3412,0.7456009543692216
2012-02-24,JPY,107.99,0.009260116677470136
2012-02-23,USD,1.33,0.7518796992481203
2012-02-23,JPY,106.72,0.009370314842578711
2012-02-22,USD,1.323,0.7558578987150416
2012-02-22,JPY,106.22,0.009414422895876483
2012-02-21,USD,1.3222,0.7563152321887763
2012-02-21,JPY,105.38,0.009489466691971912
2012-02-20,USD,1.3266,0.7538067239559777
2012-02-20,JPY,105.47,0.00948136910969944
2012-02-17,USD,1.3159,0.7599361653621095
2012-02-17,JPY,104.39,0.009579461634256155
2012-02-16,USD,1.2982,0.7702973347712216
2012-02-16,JPY,102.31,0.00977421561919656
2012-02-15,USD,1.3092,0.7638252367858235
2012-02-15,JPY,102.73,0.009734254842791784
2012-02-14,USD,1.3169,0.7593591009188245
2012-02-14,JPY,102.85,0.009722897423432183
2012-02-13,USD,1.3254,0.7544892108042855
2012-02-13,JPY,102.86,0.009721952167995334
2012-02-10,USD,1.3189,0.7582075972401243
2012-02-10,JPY,102.43,0.009762764814995606
2012-02-09,USD,1.3288,0.7525586995785671
2012-02-09,JPY,102.63,0.009743739647276626
2012-02-08,USD,1.3274,0.7533524182612626
2012-02-08,JPY,102.11,0.009793360101850945
2012-02-07,USD,1.3113,0.7626019980172348
2012-02-07,JPY,100.67,0.009933445912387007
2012-02-06,USD,1.3042,0.7667535654040791
2012-02-06,JPY,99.97,0.01000300090027008
2012-02-03,USD,1.316,0.7598784194528875
2012-02-03,JPY,100.3,0.009970089730807577
2012-02-02,USD,1.3094,0.7637085688101422
2012-02-02,JPY,99.66,0.010034115994380895
2012-02-01,USD,1.3175,0.7590132827324478
2012-02-01,JPY,100.29,0.009971083856815235
2012-01-31,USD,1.3176,0.7589556769884638
2012-01-31,JPY,100.63,0.009937394415184339
2012-01-30,USD,1.311,0.7627765064836003
2012-01-30,JPY,100.53,0.009947279419078883
2012-01-27,USD,1.3145,0.7607455306200076
2012-01-27,JPY,101.18,0.009883376161296697
2012-01-26,USD,1.3145,0.7607455306200076
2012-01-26,JPY,101.98,0.009805844283192783
2012-01-25,USD,1.2942,0.7726781023025807
2012-01-25,JPY,101.02,0.009899029895070284
2012-01-24,USD,1.3003,0.7690532953933708
2012-01-24,JPY,100.89,0.009911785112498761
2012-01-23,USD,1.3017,0.7682261657832066
2012-01-23,JPY,100.1,0.00999000999000999
2012-01-20,USD,1.2902,0.7750736319950395
2012-01-20,JPY,99.53,0.010047221943132723
2012-01-19,USD,1.2911,0.7745333436604447
2012-01-19,JPY,99.19,0.010081661457808247
2012-01-18,USD,1.2831,0.7793624814901411
2012-01-18,JPY,98.53,0.010149193139145437
2012-01-17,USD,1.279,0.7818608287724785
2012-01-17,JPY,98.2,0.010183299389002037
2012-01-16,USD,1.2669,0.7893282816323309
2012-01-16,JPY,97.25,0.010282776349614395
2012-01-13,USD,1.2771,0.7830240388379924
2012-01-13,JPY,98.06,0.010197838058331634
2012-01-12,USD,1.2736,0.7851758793969849
2012-01-12,JPY,97.92,0.010212418300653595
2012-01-11,USD,1.2718,0.7862871520679352
2012-01-11,JPY,97.87,0.010217635639113109
2012-01-10,USD,1.2808,0.7807620237351656
2012-01-10,JPY,98.39,0.010163634515702815
2012-01-09,USD,1.2728,0.7856693903205532
2012-01-09,JPY,97.87,0.010217635639113109
2012-01-06,USD,1.2776,0.7827175954915466
2012-01-06,JPY,98.56,0.010146103896103896
2012-01-05,USD,1.2832,0.7793017456359103
2012-01-05,JPY,98.67,0.010134792743488396
2012-01-04,USD,1.2948,0.7723200494284832
2012-01-04,JPY,99.43,0.010057326762546514
2012-01-03,USD,1.3014,0.7684032580298141
2012-01-03,JPY,99.86,0.01001401962747847
2012-01-02,USD,1.2935,0.7730962504831851
2012-01-02,JPY,99.52,0.01004823151125402
2011-12-30,USD,1.2939,0.7728572532653218
2011-12-30,JPY,100.2,0.00998003992015968
2011-12-29,USD,1.2889,0.7758553805570642
2011-12-29,JPY,100.24,0.009976057462090982
2011-12-28,USD,1.3074,0.764876854826373
2011-12-28,JPY,101.51,0.009851246182642104
2011-12-27,USD,1.3069,0.7651694850409366
2011-12-27,JPY,101.75,0.009828009828009828
2011-12-23,USD,1.3057,0.765872711955273
2011-12-23,JPY,101.93,0.00981065437064652
2011-12-22,USD,1.3047,0.7664597225415805
2011-12-22,JPY,101.93,0.00981065437064652
2011-12-21,USD,1.3054,0.7660487206986365
2011-12-21,JPY,101.66,0.00983671060397403
2011-12-20,USD,1.3074,0.764876854826373
2011-12-20,JPY,101.88,0.009815469179426778
2011-12-19,USD,1.3039,0.7669299792928905
2011-12-19,JPY,101.52,0.009850275807722617
2011-12-16,USD,1.3064,0.7654623392529087
2011-12-16,JPY,101.7,0.00983284169124877
2011-12-15,USD,1.3019,0.7681081496274675
2011-12-15,JPY,101.3,0.009871668311944718
2011-12-14,USD,1.2993,0.7696451935657662
2011-12-14,JPY,101.44,0.009858044164037854
2011-12-13,USD,1.3181,0.7586677793794098
2011-12-13,JPY,102.6,0.009746588693957116
2011-12-12,USD,1.3251,0.7546600256584409
2011-12-12,JPY,103.12,0.009697439875872769
2011-12-09,USD,1.3384,0.7471607890017932
2011-12-09,JPY,103.95,0.00962000962000962
2011-12-08,USD,1.341,0.7457121551081283
2011-12-08,JPY,103.72,0.009641342074816815
2011-12-07,USD,1.3377,0.7475517679599313
2011-12-07,JPY,103.99,0.009616309260505818
2011-12-06,USD,1.3394,0.7466029565477079
2011-12-06,JPY,104.15,0.009601536245799328
2011-12-05,USD,1.3442,0.7439369141496801
2011-12-05,JPY,104.81,0.009541074324968991
2011-12-02,USD,1.3511,0.7401376656058027
2011-12-02,JPY,105.25,0.009501187648456057
2011-12-01,USD,1.3492,0.7411799584939224
2011-12-01,JPY,104.84,0.009538344143456695
2011-11-30,USD,1.3418,0.7452675510508272
2011-11-30,JPY,104.0,0.009615384615384616
2011-11-29,USD,1.3336,0.7498500299940013
2011-11-29,JPY,103.82,0.009632055480639569
2011-11-28,USD,1.3348,0.7491759065028468
2011-11-28,JPY,103.82,0.009632055480639569
2011-11-25,USD,1.3229,0.7559150351500492
2011-11-25,JPY,102.59,0.009747538746466517
2011-11-24,USD,1.3373,0.747775368279369
2011-11-24,JPY,103.07,0.009702144173862424
2011-11-23,USD,1.3387,0.7469933517591694
2011-11-23,JPY,103.37,0.009673986649898422
2011-11-22,USD,1.3535,0.7388252678241596
2011-11-22,JPY,104.15,0.009601536245799328
2011-11-21,USD,1.3458,0.7430524595036408
2011-11-21,JPY,103.44,0.009667440061871617
2011-11-18,USD,1.3576,0.7365939893930465
2011-11-18,JPY,104.06,0.009609840476648087
2011-11-17,USD,1.348,0.7418397626112759
2011-11-17,JPY,103.76,0.009637625289128758
2011-11-16,USD,1.3484,0.7416196974191634
2011-11-16,JPY,103.77,0.009636696540425942
2011-11-15,USD,1.3532,0.7389890629618682
2011-11-15,JPY,104.16,0.009600614439324117
2011-11-14,USD,1.3659,0.7321180174244089
2011-11-14,JPY,105.18,0.009507510933637574
2011-11-11,USD,1.365,0.7326007326007326
2011-11-11,JPY,105.59,0.00947059380623165
2011-11-10,USD,1.3616,0.7344300822561692
2011-11-10,JPY,105.66,0.00946431951542684
2011-11-09,USD,1.3633,0.7335142668524903
2011-11-09,JPY,105.96,0.009437523593808984
2011-11-08,USD,1.3788,0.725268349289237
2011-11-08,JPY,107.51,0.009301460329271696
2011-11-07,USD,1.3742,0.7276961141027506
2011-11-07,JPY,107.3,0.009319664492078286
2011-11-04,USD,1.3773,0.7260582298700355
2011-11-04,JPY,107.55,0.009298000929800094
2011-11-03,USD,1.3773,0.7260582298700355
2011-11-03,JPY,107.33,0.009317059536010435
2011-11-02,USD,1.3809,0.7241653993772178
2011-11-02,JPY,107.78,0.009278159213212098
2011-11-01,USD,1.3627,0.7338372349012989
2011-11-01,JPY,106.58,0.009382623381497467
2011-10-31,USD,1.4001,0.7142346975216056
2011-10-31,JPY,109.22,0.009155832265152902
2011-10-28,USD,1.416,0.7062146892655368
2011-10-28,JPY,107.29,0.009320533134495292
2011-10-27,USD,1.4038,0.7123521869212138
2011-10-27,JPY,106.39,0.009399379640943699
2011-10-26,USD,1.3927,0.7180297264306742
